City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,beledweyne,4.7358,45.2036,26.66,67,62,5.27,SO,1702331851
361,luganville,-15.5333,167.1667,25.78,74,100,3.33,VU,1702331553
362,hasaki,35.7333,140.8333,12.38,86,100,10.86,JP,1702331742
363,mejit,10.2753,170.8646,27.19,69,17,8.18,MH,1702331638
364,mandiana,10.6333,-8.6833,24.21,18,83,1.81,GN,1702331852
365,noumea,-22.2763,166.4572,27.99,99,96,6.15,NC,1702331402
366,galesong,-5.3166,119.3661,25.01,80,87,2.12,ID,1702331853
367,malvan,16.0667,73.4667,24.88,69,42,3.66,IN,1702331853
368,grootfontein,-19.5667,18.1167,23.76,25,54,2.06,NA,1702331854
369,puerto san jose,13.9256,-90.8244,29.97,68,30,4.77,GT,1702331854
370,rajula,21.05,71.4333,20.86,37,87,3.71,IN,1702331854
371,kill devil hills,36.0307,-75.676,9.0,62,75,2.57,US,1702331674
372,beziers,43.3476,3.219,13.27,94,0,2.06,FR,1702331855
373,plaza huincul,-38.926,-69.2086,26.19,10,72,3.58,AR,1702331856
374,borogontsy,62.6683,131.1683,-39.03,100,99,0.91,RU,1702331856
375,zeya,53.75,127.2667,-33.06,94,5,1.41,RU,1702331856
376,altamira,-3.2033,-52.2064,28.05,83,40,1.54,BR,1702331786
377,mahajanga,-15.7167,46.3167,28.01,78,20,1.03,MG,1702331590
378,nantucket,41.2835,-70.0995,7.06,70,0,5.14,US,1702331818
379,chibougamau,49.9168,-74.3659,-9.21,86,100,2.57,CA,1702331854
380,pikalevo,59.5183,34.1664,-6.69,92,100,4.45,RU,1702331858
381,severo-yeniseyskiy,60.3725,93.0408,-40.24,100,74,0.45,RU,1702331858
382,zhalantun,48.0,122.7167,-26.04,91,26,2.4,CN,1702331859
383,yarmolyntsi,49.1924,26.8373,-2.19,92,75,3.69,UA,1702331859
384,jacmel,18.2342,-72.5347,31.91,77,14,1.93,HT,1702331859
385,reserva,-24.6503,-50.8506,19.78,82,3,1.23,BR,1702331860
386,labytnangi,66.6572,66.4183,-27.72,99,100,3.29,RU,1702331607
387,vazante,-17.9869,-46.9078,24.23,65,98,1.59,BR,1702331860
388,acajutla,13.5928,-89.8275,31.1,56,39,0.85,SV,1702331650
389,champerico,14.3,-91.9167,29.45,67,2,3.1,GT,1702331861
390,praia da vitoria,38.7333,-27.0667,14.14,82,20,5.94,PT,1702331861
391,dalcahue,-42.3628,-73.7022,13.06,82,100,3.09,CL,1702331861
392,mastic beach,40.7668,-72.8521,6.11,66,100,6.17,US,1702331862
393,itambe,-15.245,-40.6244,26.75,51,52,4.57,BR,1702331862
394,keflavik,64.0049,-22.5624,-1.05,86,20,3.09,IS,1702331784
395,maxixe,-23.8597,35.3472,25.33,94,100,2.4,MZ,1702331841
396,san pedro,14.35,121.0167,26.57,83,75,1.79,PH,1702331863
397,scarborough,54.2797,-0.4044,2.73,91,25,1.35,GB,1702331703
398,castillos,-34.1667,-53.8333,19.17,82,75,5.04,UY,1702331864
399,kendari,-3.945,122.4989,24.79,93,99,0.96,ID,1702331864
400,veinticinco de mayo,-35.4323,-60.1727,28.32,39,100,3.13,AR,1702331864
401,vanimo,-2.6741,141.3028,27.11,85,98,2.59,PG,1702331865
402,tshikapa,-6.4167,20.8,21.56,98,99,0.44,CD,1702331722
403,la'ie,21.6477,-157.9253,28.98,75,18,2.24,US,1702331743
404,vila franca do campo,37.7167,-25.4333,14.23,82,100,2.55,PT,1702331744
405,doral,25.8195,-80.3553,21.12,68,75,4.63,US,1702331619
406,ajuchitlan del progreso,18.1519,-100.4835,27.17,58,100,0.26,MX,1702331866
407,prishibinskoye,39.1196,48.5936,8.88,90,100,2.67,AZ,1702331867
408,sol'-iletsk,51.1631,54.9918,-22.97,76,11,6.83,RU,1702331867
409,palmer,42.1584,-72.3287,4.92,63,20,7.2,US,1702331867
410,flying fish cove,-10.4217,105.6791,23.82,88,40,3.09,CX,1702331712
411,antofagasta,-23.65,-70.4,20.6,70,100,3.23,CL,1702331478
412,nahiyat ash shinafiyah,31.5874,44.6602,20.56,34,100,3.98,IQ,1702331868
413,chaah,2.249,103.048,23.46,97,89,1.32,MY,1702331869
414,mezhdurechensk,53.6942,88.0603,-28.46,99,7,0.19,RU,1702331869
415,okha,53.5739,142.9478,-20.51,85,65,10.35,RU,1702331729
416,lorengau,-2.0226,147.2712,28.46,83,97,4.96,PG,1702331870
417,st. paul,44.9444,-93.0933,0.99,82,20,6.17,US,1702331710
418,leh,34.1667,77.5833,-6.08,49,100,1.87,IN,1702331870
419,paita,-5.0892,-81.1144,22.3,78,11,7.23,PE,1702331755
420,acarau,-2.8856,-40.12,26.87,79,24,7.62,BR,1702331797
421,serowe,-22.3833,26.7167,20.4,82,38,3.5,BW,1702331871
422,lebyazh'ye,55.2689,66.4947,-31.11,97,6,2.49,RU,1702331872
423,ingeniero guillermo n. juarez,-23.9,-61.85,32.65,46,55,4.41,AR,1702331872
424,balakhta,55.38,91.6,-40.96,100,61,0.45,RU,1702331872
425,batticaloa,7.7102,81.6924,25.38,88,96,2.97,LK,1702331789
426,arraial do cabo,-22.9661,-42.0278,23.92,88,75,4.12,BR,1702331826
427,porangatu,-13.4408,-49.1486,24.64,77,96,2.47,BR,1702331873
428,vuktyl,63.8567,57.3094,-20.62,84,100,6.99,RU,1702331874
429,cuencame de ceniceros,24.8711,-103.6964,21.25,31,55,3.23,MX,1702331874
430,ustyuzhna,58.8394,36.4321,-6.44,92,100,5.44,RU,1702331874
431,kargasok,59.0556,80.8572,-28.91,93,82,3.13,RU,1702331874
432,gotsucho,35.0,132.2167,14.66,93,87,7.62,JP,1702331875
433,dhahran,26.3032,50.1353,21.71,94,72,1.03,SA,1702331875
434,livingston,55.9029,-3.5226,6.05,98,75,0.51,GB,1702331673
435,kurumkan,54.3,110.3,-26.6,90,20,1.79,RU,1702331876
436,argo,37.6333,22.7333,9.85,83,14,1.51,GR,1702331785
437,tangalle,6.024,80.7911,24.09,92,86,1.63,LK,1702331876
438,ondangwa,-17.9167,15.95,26.0,38,44,0.0,NA,1702331877
439,payson,40.0444,-111.7321,10.22,46,50,0.45,US,1702331877
440,ambon,-3.6954,128.1814,30.51,100,40,2.06,ID,1702331877
441,kapuskasing,49.4169,-82.4331,-8.95,79,100,4.63,CA,1702331772
442,tynda,55.1667,124.7167,-38.99,97,19,1.82,RU,1702331878
443,elmina,5.0898,-1.348,26.97,83,22,3.42,GH,1702331878
444,mengyin,35.7069,117.9264,-2.53,85,100,1.0,CN,1702331879
445,boulder,40.0833,-105.3505,6.81,58,100,2.06,US,1702331597
446,motilla del palancar,39.5709,-1.9068,10.34,68,100,2.78,ES,1702331879
447,varna,43.2167,27.9167,5.8,100,4,2.06,BG,1702331801
448,sandviken,60.6167,16.7667,-2.72,100,100,3.39,SE,1702331880
449,linping,30.4225,120.2972,6.63,78,100,4.79,CN,1702331880
450,fukuecho,32.6881,128.8419,17.38,83,96,8.7,JP,1702331793
451,letterkenny,54.95,-7.7333,8.94,96,100,4.26,IE,1702331849
452,wajir,1.7471,40.0573,27.86,57,100,6.34,KE,1702331882
453,los llanos de aridane,28.6585,-17.9182,18.96,48,0,3.13,ES,1702331882
454,muli,2.9167,73.5667,28.17,74,63,3.58,MV,1702331822
455,bechar,31.6167,-2.2167,13.18,35,0,1.03,DZ,1702331883
456,funadhoo,6.15,73.2667,27.45,76,98,2.11,MV,1702331883
457,isla mujeres,21.2311,-86.731,25.09,76,100,7.96,MX,1702331878
458,obama,35.4958,135.746,13.31,91,94,1.62,JP,1702331884
459,urumqi,43.801,87.6005,-10.47,79,75,2.0,CN,1702331884
460,mitsamiouli,-11.3847,43.2844,27.65,73,92,5.14,KM,1702331778
461,moree,-29.4667,149.85,25.08,47,67,6.27,AU,1702331760
462,san lawrenz,36.0553,14.204,17.14,86,11,8.16,MT,1702331885
463,cherdyn',60.403,56.4787,-26.51,88,99,3.63,RU,1702331886
464,malango,-2.9627,119.9001,19.58,95,83,1.25,ID,1702331886
465,tambura,5.6,27.4667,27.59,42,64,0.94,SS,1702331886
466,necochea,-38.5473,-58.7368,26.06,39,45,7.34,AR,1702331749
467,bilara,26.1792,73.7056,14.74,26,6,2.32,IN,1702331887
468,luanda,-8.8368,13.2343,26.0,89,20,1.54,AO,1702331887
469,uelsen,52.5,6.8833,5.85,92,61,4.64,DE,1702331888
470,kapit,2.0167,112.9333,22.55,100,63,0.34,MY,1702331888
471,maragogi,-9.0122,-35.2225,26.12,75,0,4.48,BR,1702331888
472,okhotsk,59.3833,143.3,-9.62,90,100,2.04,RU,1702331744
473,palikir - national government center,6.9248,158.1611,28.41,79,100,2.57,FM,1702331737
474,carnarvon,-24.8667,113.6333,24.43,39,0,2.78,AU,1702331701
475,qamdo,31.1667,97.2333,-10.13,33,1,1.82,CN,1702331820
476,yuzhno-kurilsk,44.0306,145.8556,0.76,76,100,4.06,RU,1702331790
477,kudahuvadhoo,2.6708,72.8944,28.08,74,36,2.84,MV,1702331890
478,staraya kulatka,52.7167,47.6167,-13.5,81,100,7.7,RU,1702331891
479,alexandria,31.2156,29.9553,15.3,57,1,1.83,EG,1702331878
480,saldanha,-33.0117,17.9442,17.03,91,54,7.94,ZA,1702331621
481,madugula,17.9167,82.8,23.58,89,13,1.6,IN,1702331892
482,toliara,-23.35,43.6667,25.34,71,61,2.5,MG,1702331615
483,nalut,30.3333,10.85,12.1,45,0,3.11,LY,1702331892
484,selfoss,63.9331,-20.9971,-3.75,90,59,2.68,IS,1702331778
485,port augusta,-32.5,137.7667,20.5,48,60,3.82,AU,1702331800
486,leava,-14.3,-178.1667,26.66,61,70,3.2,WF,1702331608
487,kuta,-8.7233,115.1723,26.97,83,40,3.13,ID,1702331894
488,ta`u,-14.2336,-169.5144,26.35,90,89,8.57,AS,1702331894
489,maturin,9.75,-63.1767,25.59,83,95,2.92,VE,1702331895
490,derbent,42.0678,48.2899,5.87,85,100,7.63,RU,1702331895
491,sisimiut,66.9395,-53.6735,-0.67,88,100,10.39,GL,1702331800
492,kaka,37.3482,59.6143,2.65,47,71,2.02,TM,1702331896
493,luza,60.6308,47.2512,-13.66,92,100,5.98,RU,1702331896
494,villa sandino,12.0483,-84.9936,30.65,89,50,6.32,NI,1702331896
495,yulinshi,38.2906,109.7494,-7.11,91,5,3.26,CN,1702331897
496,birzebbuga,35.8258,14.5269,17.86,88,20,4.12,MT,1702331897
497,columbus,39.9612,-82.9988,2.61,69,100,3.09,US,1702331750
498,san fernando de apure,7.8878,-67.4724,31.23,47,99,1.87,VE,1702331898
499,puerto armuelles,8.2833,-82.8667,31.99,72,100,0.45,PA,1702331898
500,cidreira,-30.1811,-50.2056,21.47,82,3,7.21,BR,1702331750
501,yeppoon,-23.1333,150.7333,24.88,74,99,8.79,AU,1702331899
502,victorica,-36.2151,-65.4359,34.26,21,4,9.53,AR,1702331899
503,mittagong,-34.45,150.45,21.03,63,59,2.27,AU,1702331899
504,whitefish,48.4111,-114.3376,2.89,91,100,0.0,US,1702331899
505,asifabad,19.3667,79.2833,16.79,65,41,0.62,IN,1702331900
506,lilongwe,-13.9669,33.7873,23.61,67,96,2.65,MW,1702331900
507,cartagena,10.3997,-75.5144,31.79,66,20,3.6,CO,1702331901
508,tucumcari,35.1717,-103.725,12.19,30,0,2.57,US,1702331742
509,pelabuhanratu,-6.9875,106.5514,25.15,87,100,1.73,ID,1702331901
510,ketchikan,55.3422,-131.6461,4.99,87,75,3.09,US,1702331776
511,nolensville,35.9523,-86.6694,8.9,44,0,2.06,US,1702331902
512,lautoka,-17.6167,177.4667,27.92,54,20,1.54,FJ,1702331902
513,vilyuchinsk,52.9306,158.4028,-8.85,84,14,3.52,RU,1702331609
514,yeniseysk,58.4497,92.1703,-32.81,99,36,0.89,RU,1702331903
515,byron bay,-28.65,153.6167,23.73,61,80,1.23,AU,1702331903
516,trinity beach,-16.7888,145.6968,28.36,78,100,5.14,AU,1702331903
517,hilo,19.7297,-155.09,25.69,97,75,1.79,US,1702331903
518,dampit,-8.2116,112.7493,21.29,88,100,0.91,ID,1702331904
519,cheremshan,54.6667,51.5,-21.41,84,24,6.74,RU,1702331904
520,saint-joseph,-21.3667,55.6167,24.21,82,33,4.85,RE,1702331843
521,piton saint-leu,-21.2196,55.3151,23.06,73,0,6.69,RE,1702331905
522,nagqu,31.5,92.0,-15.21,45,87,1.88,CN,1702331867
523,gizo,-8.103,156.8419,27.8,76,87,4.26,SB,1702331905
524,sengkang,-4.1279,120.0297,24.81,91,100,1.19,ID,1702331906
525,khandyga,62.6667,135.6,-33.62,99,100,0.22,RU,1702331827
526,mount pearl,47.5166,-52.7813,12.19,96,75,8.75,CA,1702331589
527,bayanaul,50.7889,75.6956,-25.91,92,100,5.03,KZ,1702331907
528,zuunmod,47.7069,106.9528,-32.43,100,91,1.17,MN,1702331907
529,hamilton,39.1834,-84.5333,5.13,63,20,4.12,US,1702331702
530,lompoc,34.6391,-120.4579,26.12,54,0,7.2,US,1702331627
531,kanigiri,15.4,79.5167,20.69,89,95,0.9,IN,1702331908
532,colac,-38.3333,143.5833,19.91,75,97,3.98,AU,1702331908
533,tazacorte,28.629,-17.9293,20.64,48,0,3.13,ES,1702331851
534,moa,20.6569,-74.9403,26.85,84,53,4.29,CU,1702331909
535,kachkanar,58.7,59.4948,-33.87,93,98,2.09,RU,1702331909
536,wewak,-3.5534,143.6268,26.22,89,93,2.31,PG,1702331867
537,gainesville,29.6516,-82.3248,15.52,50,18,1.91,US,1702331802
538,puerto santa,-8.9906,-78.6456,21.15,80,11,4.48,PE,1702331782
539,island harbour,50.724,-1.2758,11.93,93,12,0.89,GB,1702331856
540,al quwayrah,29.8004,35.3116,11.0,59,0,1.3,JO,1702331911
541,rundu,-17.9333,19.7667,26.31,45,89,3.9,NA,1702331911
542,pengcheng,36.4311,114.17,-7.98,95,56,1.59,CN,1702331911
543,san pedro pochutla,15.7333,-96.4667,29.0,53,77,2.78,MX,1702331912
544,labinsk,44.6342,40.7356,8.3,78,100,4.02,RU,1702331912
545,long beach,33.767,-118.1892,26.09,58,0,2.06,US,1702331770
546,weligama,5.9667,80.4167,24.54,90,89,0.95,LK,1702331913
547,machico,32.7,-16.7667,19.84,81,40,2.06,PT,1702331913
548,yangambi,0.8102,24.4336,21.97,94,67,1.31,CD,1702331913
549,baruun-urt,46.6806,113.2792,-23.23,99,98,1.37,MN,1702331914
550,kilindoni,-7.9139,39.6668,27.55,73,98,2.43,TZ,1702331914
551,bathsheba,13.2167,-59.5167,26.34,89,75,5.66,BB,1702331914
552,arac,41.2422,33.3277,7.16,85,100,0.28,TR,1702331915
553,axim,4.8699,-2.2405,26.97,82,16,3.15,GH,1702331717
554,fort wellington,6.4,-57.6,26.21,83,21,3.15,GY,1702331915
555,piura,-5.2,-80.6333,28.3,50,3,8.38,PE,1702331916
556,paphos,34.7667,32.4167,12.88,88,20,2.57,CY,1702331742
557,zavitinsk,50.1167,129.45,-33.39,99,5,1.88,RU,1702331916
558,celestun,20.8667,-90.4,23.49,65,99,7.29,MX,1702331917
559,labrador city,52.9463,-66.9114,-6.05,93,100,3.09,CA,1702331815
560,ciudad guayana,8.3533,-62.6528,29.18,81,67,3.49,VE,1702331917
561,ar rutbah,33.0381,40.2848,15.24,53,100,4.33,IQ,1702331917
562,dhalie,13.6957,44.7314,15.03,74,7,0.45,YE,1702331918
563,opuwo,-18.0607,13.84,23.6,30,69,3.18,NA,1702331918
564,ar ruseris,11.8659,34.3869,27.72,23,95,3.61,SD,1702331918
565,mayahi,13.9553,7.6712,17.81,32,0,6.03,NE,1702331919
566,hashtrud,37.4779,47.0508,3.68,70,64,1.97,IR,1702331919
567,enumclaw,47.2043,-121.9915,8.4,95,69,0.89,US,1702331919
568,mongoumba,3.6415,18.5936,22.25,52,100,1.22,CF,1702331920
569,kayangel,8.0823,134.7173,28.36,76,41,6.5,PW,1702331920
570,tripoli,32.8752,13.1875,17.39,66,4,3.58,LY,1702331678
571,gallup,35.5281,-108.7426,10.42,29,0,0.0,US,1702331921
572,jindrichuv hradec,49.144,15.003,6.93,93,99,5.59,CZ,1702331921
