City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,chonchi,-42.6128,-73.8092,13.56,98,100,1.48,CL,1702337566
277,tura,25.5198,90.2201,13.14,93,0,2.04,IN,1702337566
278,smithers,54.7804,-127.1743,-3.82,93,100,0.0,CA,1702337567
279,namtsy,62.7161,129.6658,-33.25,99,100,1.26,RU,1702337567
280,fada,9.5667,8.3,18.35,25,3,3.37,NG,1702337567
281,cabo san lucas,22.8909,-109.9124,27.56,60,0,2.06,MX,1702336808
282,dapa,9.7594,126.0531,27.74,78,47,3.12,PH,1702337568
283,pangkalanbuun,-2.6833,111.6167,25.79,91,59,0.75,ID,1702337568
284,nuuk,64.1835,-51.7216,1.34,86,100,18.01,GL,1702337554
285,stanley,54.868,-1.6985,-0.16,97,40,0.51,GB,1702337569
286,as sulayyil,20.4607,45.5779,15.14,29,45,3.13,SA,1702337569
287,konarka,19.9,86.1167,15.22,54,0,3.13,IN,1702337569
288,natal,-5.795,-35.2094,27.12,78,20,3.6,BR,1702337421
289,kingaroy,-26.5333,151.8333,26.96,42,21,4.97,AU,1702337570
290,sechura,-5.5569,-80.8222,22.94,70,13,7.34,PE,1702337554
291,urangan,-25.3,152.9,25.69,60,82,6.11,AU,1702337495
292,tahe,52.3333,124.7333,-27.07,84,2,2.45,CN,1702337571
293,zakamensk,50.3741,103.2863,-30.08,99,53,0.97,RU,1702337571
294,enewetak,11.3474,162.3373,27.91,77,14,7.9,MH,1702337572
295,la'ie,21.6477,-157.9253,28.98,73,18,3.13,US,1702337572
296,withernsea,53.7311,0.0335,4.97,87,40,3.36,GB,1702337572
297,dunedin,-45.8742,170.5036,12.11,57,83,8.05,NZ,1702337548
298,oktyabr'skiy,54.4815,53.471,-25.62,97,32,1.34,RU,1702337573
299,nemuro,43.3236,145.575,1.17,86,100,7.43,JP,1702337573
300,peniche,39.3558,-9.3811,18.09,83,100,5.05,PT,1702337574
301,yulinshi,38.2906,109.7494,-4.38,86,3,5.4,CN,1702337574
302,gebeit,21.0667,36.3167,22.94,53,97,2.05,SD,1702337575
303,igreja,15.0333,-24.3333,24.14,65,14,4.77,CV,1702337575
304,portland,45.5234,-122.6762,11.99,92,100,1.54,US,1702337060
305,kristiansund,63.1115,7.732,-1.64,74,8,1.54,NO,1702337576
306,darwin,-12.4611,130.8418,32.16,77,40,1.54,AU,1702337577
307,chui,-33.6971,-53.4616,18.95,89,67,5.17,UY,1702337577
308,tongouson,5.0214,120.1328,27.88,79,76,3.26,PH,1702337577
309,soroti,1.7146,33.6111,21.06,82,100,2.02,UG,1702337578
310,lynwood,33.9303,-118.2115,25.89,54,0,4.12,US,1702337328
311,comodoro rivadavia,-45.8667,-67.5,22.92,18,0,10.8,AR,1702337290
312,walvis bay,-22.9575,14.5053,16.53,88,0,4.12,,1702337579
313,aras-asan,8.8908,126.3033,26.91,80,74,1.37,PH,1702337579
314,mitu,1.1983,-70.1733,23.66,97,93,0.37,CO,1702337579
315,alofi,-19.0595,-169.9187,27.94,74,75,3.6,NU,1702337580
316,rovaniemi,66.5,25.7167,-13.33,85,100,2.06,FI,1702337580
317,meadow lakes,61.6247,-149.6011,1.06,91,100,0.0,US,1702337581
318,nossa senhora das dores,-10.4917,-37.1933,23.4,84,75,4.73,BR,1702337582
319,hithadhoo,-0.6,73.0833,27.35,79,59,2.93,MV,1702337582
320,dhidhdhoo,6.8833,73.1,28.07,70,94,0.62,MV,1702337446
321,port alfred,-33.5906,26.891,17.32,96,2,2.35,ZA,1702337583
322,st. john's,47.5649,-52.7093,12.66,95,75,10.8,CA,1702337583
323,tannum sands,-23.9504,151.3693,29.86,65,100,6.69,AU,1702337583
324,victor rosales,22.95,-102.7,11.88,76,75,3.57,MX,1702337584
325,arraial do cabo,-22.9661,-42.0278,22.98,94,75,1.54,BR,1702337584
326,keflavik,64.0049,-22.5624,-1.76,80,20,2.57,IS,1702337585
327,airuk,7.2772,168.8203,27.98,77,94,8.58,MH,1702337585
328,shimoda,34.6667,138.95,14.2,96,100,7.17,JP,1702337585
329,summerside,46.3959,-63.7876,13.19,100,100,9.26,CA,1702337586
330,la passe,45.5549,-0.8967,14.13,88,100,4.51,FR,1702337586
331,uturoa,-16.7333,-151.4333,27.01,77,81,9.19,PF,1702337587
332,poplar bluff,36.757,-90.3929,6.05,50,0,2.32,US,1702337587
333,forster,-32.1667,152.5167,26.83,63,13,3.89,AU,1702337587
334,zelenoborskiy,66.845,32.3622,-20.75,100,80,0.73,RU,1702337588
335,hadibu,12.65,54.0333,25.19,65,60,5.89,YE,1702337588
336,rio gallegos,-51.6226,-69.2181,12.03,62,75,5.66,AR,1702337589
337,hinton,53.4001,-117.5857,-2.31,80,92,2.67,CA,1702337589
338,chaman,30.9236,66.4512,7.59,37,2,2.07,PK,1702337322
339,martapura,-3.4167,114.85,26.05,100,20,2.57,ID,1702337590
340,la gi,10.6667,107.7833,23.5,80,99,1.91,VN,1702337590
341,miri,4.4148,114.0089,25.08,100,20,1.54,MY,1702337591
342,solleftea,63.1667,17.2667,-5.08,98,100,1.09,SE,1702337591
343,aldinga beach,-35.2793,138.4604,20.93,90,100,6.93,AU,1702337592
344,arroio dos ratos,-30.0772,-51.7292,19.76,84,8,4.17,BR,1702337592
345,patacamaya,-17.2333,-67.9167,10.38,72,87,2.35,BO,1702337593
346,saint-martin-des-champs,48.5833,-3.8333,13.57,92,100,8.63,FR,1702337593
347,leo,11.1,-2.1,21.94,17,0,3.6,BF,1702337593
348,fortuna,40.5982,-124.1573,14.08,91,0,5.14,US,1702337325
349,pisco,-13.7,-76.2167,21.03,78,0,9.77,PE,1702337594
350,show low,34.2542,-110.0298,14.45,18,0,2.57,US,1702337155
351,gandajika,-6.75,23.95,18.99,95,98,0.82,CD,1702337595
352,fuerte olimpo,-21.0415,-57.8738,31.15,52,64,1.42,PY,1702337595
353,neryungri,56.6709,124.6491,-35.91,98,99,2.45,RU,1702337596
354,plettenberg bay,-34.0527,23.3716,13.79,85,0,2.02,ZA,1702337596
355,wladyslawowo,54.7909,18.4009,4.15,97,100,1.23,PL,1702337596
356,cambebba,-3.6209,-38.8291,28.76,73,38,4.91,BR,1702337597
357,presidente epitacio,-21.7633,-52.1156,27.85,54,40,2.32,BR,1702337597
358,bijapur,16.8333,75.7,19.43,56,41,4.08,IN,1702337366
359,tevriz,57.509,72.4042,-32.54,98,13,1.46,RU,1702337598
360,narok,-1.0783,35.8601,15.07,94,86,1.52,KE,1702337598
361,yuzhno-kurilsk,44.0306,145.8556,0.76,76,100,5.53,RU,1702337599
